"","AT","V","AP","RH","Output"
"7338",30.83,77.3,1001.7,57.85,435.87
"7339",15.78,43.99,1022.19,83.7,461.07
"7340",25.46,56.89,1012.59,62.9,443.5
"7341",20.57,44.78,1008.89,38.78,465.69
"7342",10.02,42.44,1014.57,99.16,478.5
"7343",11.61,52.75,1020.94,77.56,464.68
"7344",23.14,51.19,1009.56,77.2,443.87
"7345",15.04,38.01,1022.46,78.29,468.12
"7346",10.27,52.75,1026.19,76.78,470.76
"7347",21.19,74.93,1015.75,80.84,443.29
"7348",12.69,40.71,1021.62,80.19,477.14
"7349",28.37,71.64,1007.39,71.06,434.91
"7350",19.12,58.79,1017.34,92.45,447.02
"7351",23.49,64.63,1020.75,65.16,450.28
"7352",19,58.95,1018.05,83.38,451.96
"7353",11.58,41.74,1020.41,74.09,478.06
"7354",15.2,39,1016.1,72.76,463.88
"7355",15.71,40.12,1012.81,97.46,462.6
"7356",23.27,65.48,1019.05,61.36,443.43
"7357",19.78,62.1,1019.72,78.36,450.43
"7358",14.1,39.16,1008.19,74.05,464.07
"7359",19.62,58.79,1017.59,87.39,446.29
"7360",13.9,39.59,1011.84,94.74,465
"7361",31.37,74.87,1009.22,56.58,436.16
"7362",26.86,71.32,1007.38,81.14,430.44
"7363",18.35,57.76,1019.64,77.94,458.41
"7364",30.29,59.22,1013.05,60.46,441.57
"7365",25.91,58.98,1010.02,75.31,442.65
"7366",15.98,42.99,1008.24,83.78,467.42
"7367",15.72,41.76,1023.07,66.95,462.19
"7368",22.81,71.85,1009.61,75.17,440.4
"7369",13.73,41.78,1011.75,49.65,464.94
"7370",5.33,39.33,1009.61,94.97,491.17
"7371",14.71,52.72,1024.7,70.29,462.34
"7372",24.26,42.8,1013.72,61.62,459.65
"7373",27.78,72.43,1006.72,74.53,429.62
"7374",16.5,53.29,1017.7,95.66,458.37
"7375",8.51,39.66,1015.16,86.61,483.54
"7376",18.6,58.71,1009.8,86.42,430.38
"7377",6.52,39.85,1012.55,86.36,483.01
"7378",14.76,40.71,1017.37,71.07,465.58
"7379",28.8,70.02,1010.76,49.61,435.45
"7380",11.53,41.39,1018.39,85.52,474.49
"7381",12.15,45.01,1018.89,90.02,468.07
"7382",9.61,44.03,1008.3,91.36,473.54
"7383",13.67,38.53,1009.3,81.85,470.39
"7384",25.88,71.73,1010.01,72.8,430.86
"7385",26.82,66.51,1016.32,55.76,439.48
"7386",28.11,69.84,1004.68,67.08,427.33
"7387",28.9,60.07,1015.96,45.06,440.62
"7388",26.97,71.58,1010.13,75.16,433.88
"7389",26.84,71.94,1006.6,79.12,427.2
"7390",25.28,67.69,1009.05,68.54,445.34
"7391",9.02,38.08,1019.02,69.98,478.32
"7392",12.89,36.71,1013.36,87.29,475.13
"7393",17.35,39.72,1003,64.62,459.83
"7394",26.86,71.14,1007.11,76.61,426.97
"7395",15.43,39.16,1016.44,79.8,470.74
"7396",29.72,68.24,1009.92,66.42,426.54
"7397",31.4,70.32,1011.62,65.01,433.42
"7398",21.6,59.8,1016.9,76.59,450.14
"7399",7.06,41.74,1021.95,90.38,448.97
"7400",18.9,62.96,1020.69,80.57,455.88
"7401",27.77,63.9,1013.62,51.43,441.3
"7402",13.2,40.83,1007.75,94.98,472.41
"7403",22.59,60.32,1016.84,78.58,447.17
"7404",28.5,64.84,1011.47,54.41,441.74
"7405",27.98,67.9,1006.3,73.53,436.08
"7406",27.64,75.6,1017.35,54.78,441.04
"7407",9.6,37.73,1021.87,77.75,481.03
"7408",10.61,43.79,1016.03,76.33,480.28
"7409",31.41,76.09,1007.68,70.49,430.81
"7410",28.53,66.51,1015.9,40.68,436.16
"7411",7.24,41.17,1020.35,80.56,486.76
"7412",7.32,41.26,1010.11,95.18,482.1
"7413",26.93,67.07,1005.65,60.26,437.76
"7414",9.76,40.71,1020.88,91.82,470.95
"7415",22.85,59.15,1014.74,63.92,448.61
"7416",13.24,40.83,1007.9,87.53,472.22
"7417",29.14,61.5,1009.64,39.95,437.76
"7418",22.18,62.91,1012.14,68.86,449.77
"7419",15.07,43.48,1015.22,57.74,459.96
"7420",25.43,72.39,1002.65,88.13,436.1
"7421",14.64,39.58,1011.46,71.9,467.8
"7422",14.43,41.76,1024.02,83.57,467.33
"7423",8.44,41.17,1019.9,70.72,486.15
"7424",32.33,69.89,1014.18,50.93,427.29
"7425",23.62,61.87,1010.07,48.77,447.93
"7426",25.83,70.47,1006.24,81.83,434.45
"7427",17.74,49.69,1006.09,80.7,457.05
"7428",23.54,67.83,1009.44,65.48,426.24
"7429",26.07,69.23,1013.32,54.03,436.94
"7430",27.38,77.24,1008.25,82.49,435.81
"7431",23.54,41.1,1002.05,38.05,448.56
"7432",28.73,50.05,1005.79,52.4,436.35
"7433",14.93,43.02,1012.11,45.56,468.19
"7434",34.76,68.94,1006.75,41.31,427.42
"7435",23.64,63.31,1014.5,61.83,440.7
"7436",29.84,58.9,1005.24,56.18,440.93
"7437",10.33,40.6,1015,88.62,478.3
"7438",25.74,59.07,1007.37,79.89,441.05
"7439",31.92,75.33,1002.13,65.73,431.32
"7440",13.97,39.16,1016.05,84.6,470.96
"7441",25.44,61.25,1012.57,87.65,441.77
"7442",12.88,44.71,1018.73,51.95,469.12
"7443",7.74,42.49,1009.07,90.11,481.69
"7444",11.8,43.99,1020.86,98.44,466.75
"7445",11.87,40.67,1011.43,62.92,479.18
"7446",18.41,42.04,1011.69,64.88,465.64
"7447",12.65,44.34,1014.74,92.81,473.46
"7448",7.05,43.65,1018.41,72.36,480.47
"7449",12.6,41.5,1013.07,86.22,472.45
"7450",30.69,71.98,1004.53,65.86,430.33
"7451",27.76,72.58,1009.04,84.96,429.25
"7452",16.31,52.75,1024.4,55.69,456.58
"7453",25.21,63.21,1012.24,85.14,441.04
"7454",29.53,77.54,1010.39,66.13,432.89
"7455",26.71,76.86,1002.86,74.5,437.31
"7456",15.94,41.76,1023.32,67.17,462.44
"7457",7.33,41.16,1023.17,92.43,466.16
"7458",14.31,40.78,1024.3,76.41,463.54
"7459",12.57,41.79,1014.99,87.8,461.88
"7460",30.61,69.13,1009.32,55.17,429.1
"7461",14.94,40,1017.69,65.43,456.41
"7462",14.65,44.84,1023.39,87.76,467.18
"7463",25.76,74.87,1010.18,65.15,443.7
"7464",24.4,71.14,1009.7,59.26,436.68
"7465",34.18,78.05,1010.71,66.77,432.1
"7466",23.02,67.25,1017.17,72,443.44
"7467",8.22,40.77,1009.11,95.61,480.38
"7468",7.16,38.56,1019.17,70.1,486.12
"7469",28.32,77.95,1014.61,77.17,436.97
"7470",15.5,44.34,1019.21,65.21,468.53
"7471",26.79,62.44,1011.51,72.46,440.55
"7472",13.62,42.34,1017.87,89.67,464.79
"7473",8.86,40.23,1017.57,90.47,478.05
"7474",7.14,44.71,1019.98,71.9,487.71
"7475",27.29,64.45,1013.46,45.35,446.94
"7476",24.06,58.98,1010.66,81.16,443.75
"7477",18.36,56.65,1020.29,82,456.49
"7478",13.83,40.78,1024.85,73.08,458.85
"7479",21.43,60.95,1015.27,75.49,449.12
"7480",19.08,58.59,1013.42,68.88,451.05
"7481",31.46,71.29,1008.57,41.79,430.8
"7482",24.54,66.49,1011.1,69.14,437.38
"7483",10.41,41.01,1020.12,94.27,472.82
"7484",10.49,42.49,1009.81,78.92,478.75
"7485",15.03,44.45,1020.94,65.57,460.06
"7486",8.53,40.02,1031.27,85.57,476.73
"7487",14.64,39.31,1008.84,79.3,462.72
"7488",24.31,58.62,1017.29,64.44,449.12
"7489",33.95,80.18,1010.3,56.69,432.22
"7490",10.39,40.22,1006.59,87.77,479.14
"7491",19.69,56.65,1020.77,62.83,456.29
"7492",21.45,45.09,1013.83,52.26,453.15
"7493",26.04,72.43,1006.82,84.88,432.94
"7494",24.39,71.85,1009.73,72.24,438.2
"7495",19.69,39.72,1001.49,60.34,456.55
"7496",15.37,43.67,1011.9,91.48,468.23
"7497",22.3,57.19,1006.4,75.28,445.1
"7498",18.64,43.79,1016.01,51.17,465.13
"7499",7.3,39.72,1020.85,77.83,485.1
"7500",28.59,68.08,1013.2,42.96,436.7
"7501",14.48,44.06,1018.73,75.88,467.46
"7502",10.16,41.55,1005.69,58.04,477.27
"7503",30.75,71.25,1000.07,65.47,431.93
"7504",12.54,44.03,1007.05,84.03,471.86
"7505",27.28,78.92,1011.05,75.48,434.78
"7506",23.54,65.27,1013.78,64.28,445.19
"7507",26.68,62.91,1012.33,60.78,441.04
"7508",9.88,40,1021.4,92.06,481.58
"7509",9.27,40.22,1008.1,89.24,481.23
"7510",26.38,65.12,1016.1,47.57,441.07
"7511",26.64,58.69,1007.99,75.68,439.32
"7512",23.63,58.62,1016.45,69.97,445.51
"7513",24.39,51.86,1014.92,59.98,447.7
"7514",23.09,63.76,1009.82,72.36,443.86
"7515",32.38,67.17,1006.97,60.04,438.67
"7516",27.44,58.9,1003.86,66.74,442.19
"7517",9.37,44.77,1020.61,87.31,474.41
"7518",30.96,71.77,1006.26,52.76,425.66
"7519",12.06,48.04,1010.01,100.13,465.63
"7520",20.1,58.95,1018.46,80.87,446.7
"7521",9.64,36.66,1027.1,70.11,479.08
"7522",28.02,71.77,1006.5,72.41,428.58
"7523",25.24,71.14,1008.73,79.39,435.09
"7524",24.96,60.27,1018.68,69.97,442.67
"7525",27.5,49.3,1004.02,59.23,439.77
"7526",20.83,44.78,1008.51,35.9,460.6
"7527",28.44,69.84,1003.25,68.24,426.69
"7528",21.89,58.05,1011.31,85.71,441.76
"7529",16.87,52.05,1012.7,71.63,460.31
"7530",23.48,51.43,1007.13,84.83,441.78
"7531",15.23,37.87,1020.17,85.02,464.02
"7532",23.57,66.75,1018.06,80.19,439.71
"7533",22.17,60.27,1018.21,89.55,443.31
"7534",30.97,69.13,1009.78,58.92,435.6
"7535",23.84,49.21,1013.6,47.63,447.03
"7536",23.55,61.87,1009.65,54.83,443.54
"7537",17.32,42.24,1017.35,62.96,472.33
"7538",21.61,41.54,1014.5,75.62,458.47
"7539",12.85,41.14,1027.04,86.29,464.86
"7540",22.39,58.18,1008.52,87.48,448.37
"7541",22.22,66.05,1016.15,80.58,442.95
"7542",24.67,70.94,1007.99,75.64,443.51
"7543",6.76,39.22,1013.91,77,487.08
"7544",13.35,39.18,1023.24,61.98,469.34
"7545",11.43,44.78,1013.43,82.45,471.09
"7546",13.18,37.91,1018.09,88.84,469.63
"7547",29.53,71.14,1011.39,53.41,431.97
"7548",25.07,56.85,1011.25,51.99,442.44
"7549",28.36,66.75,1017.71,52.6,433.88
"7550",32.67,77.95,1014.62,50.73,432.32
"7551",22.3,74.87,1009.69,86.18,442.78
"7552",16.85,49.78,1005.61,100.1,455.33
"7553",7,39.81,1017.47,87.65,484.51
"7554",12.74,41.5,1012.94,86.28,469.92
"7555",32.88,72.29,1008.5,62.74,431.74
"7556",17.46,53.29,1018.07,91.01,458.06
"7557",29.05,64.84,1011.1,51.39,442.58
"7558",11.32,36.18,1015.03,64.68,472.67
"7559",19.65,57.85,1011.73,93.89,450.5
"7560",22.69,64.45,1012.82,45.03,450.65
"7561",28.31,74.34,998.42,79.23,431.95
"7562",27.97,66.17,1010.81,63.73,441.7
"7563",21.45,69.94,1010.5,82.17,443.31
"7564",21.45,66.05,1014.81,73.73,453.38
"7565",20.51,45.38,1014.29,69.14,461.87
"7566",14.57,44.45,1021.42,66.23,462.48
"7567",22.21,48.14,1015.08,66.8,448.33
"7568",15.06,41.85,1016.78,88.23,466.72
"7569",24.84,59.22,1013.18,83.08,442.7
"7570",24.44,47.93,1003.13,67.04,440.53
"7571",27.05,59.15,1012.83,56.31,441.39
"7572",33.92,77.95,1010.15,58.89,433.01
"7573",15.42,39.82,1012.89,83.54,469.9
"7574",26.87,74.99,1002.48,71.91,437.78
"7575",8.69,41.04,1026.87,80.28,477.2
"7576",14.19,49.83,1006.52,90.72,462.86
"7577",18.23,45.01,1012.24,73.86,454.06
"7578",25.47,56.89,1013.02,63.21,440.38
"7579",12.62,40.83,1010.06,81.52,470.94
"7580",13.61,42.34,1017.57,91.35,465.65
"7581",23.91,67.69,1008.28,66.71,439.84
"7582",14.73,39.52,1017.01,74.21,470.45
"7583",21.62,50.05,1007.2,92.9,444.16
"7584",15.29,38.73,1000.9,81.17,468.62
"7585",23.66,72.43,1008,89.49,439.02
"7586",25.14,60.29,1017.91,53.3,444.5
"7587",22.56,48.92,1010.7,51.63,445.07
"7588",13.56,39.58,1011.05,73.62,473.16
"7589",28.74,71.14,1011.53,48.6,430.12
"7590",6.93,38.68,1017.61,61.28,482.37
"7591",13.52,39.3,1018.99,69.22,469.41
"7592",28.69,67.79,1011.01,66.4,439.87
"7593",7.9,43.79,1016.14,83.05,485.26
"7594",19.5,65.12,1015.53,73.87,453.99
"7595",22.27,48.98,1014.47,49.33,451.74
"7596",27.83,59.57,1011.22,71.05,443.85
"7597",25.34,64.27,1013.38,66.02,443.94
"7598",23.57,67.9,1006.08,70.12,446.72
"7599",29.73,73.06,1010.27,84.84,432.73
"7600",27.63,64.96,1006.3,75.38,434.22
"7601",17.28,39.99,1007.09,74.25,463.28
"7602",20.58,39.53,1005.68,62.09,460.1
"7603",24.6,49.3,1003.72,72.26,439.46
"7604",29.98,76.09,1007.62,75.6,432
"7605",12.19,41.17,1019.43,65.47,475.64
"7606",30.71,68.27,1007.76,68.04,428.27
"7607",24.92,63.94,1017.7,44.92,441.07
"7608",25.94,60.75,1007.22,64.76,439.46
"7609",23.92,71.98,1006.22,92.96,433.23
"7610",11.04,39.96,1025.75,94.44,468.84
"7611",22.1,65.94,1009.79,67.57,443.95
"7612",19.45,41.1,1001.88,52.16,458.26
"7613",24.56,63.21,1013.79,82.38,444.34
"7614",31.86,73.88,1005.6,57.68,435.91
"7615",22.49,45.61,1013.1,75.69,455.12
"7616",19.13,50.78,1008.51,87.54,447.03
"7617",20.55,68.63,1012.5,67.07,453.47
"7618",15.92,41.2,1016.04,73.37,468.91
"7619",18.4,43.69,1016.59,52.44,462.05
"7620",12.73,44.34,1015.11,93.55,472.94
"7621",7.68,39.96,1023.73,87.48,477.84
"7622",14.02,44.85,1016.54,75.73,469.53
"7623",30.94,64.44,1014.36,53.76,439.84
"7624",9.42,41.4,1030.38,87.8,472.99
"7625",11.12,41.54,1020.13,75.07,477.69
"7626",3.92,41.31,999.22,95.26,487.35
"7627",20.38,66.54,1013.95,77.8,448.93
"7628",25.6,73.67,1005.78,84.82,433.25
"7629",23.22,59.15,1014.58,75.18,443.7
"7630",25.14,60.37,1006.63,77.17,438.39
"7631",7.92,42.28,1008.55,81.68,484.75
"7632",24.77,69.71,1009.86,85.56,441.29
"7633",30.36,69.82,1010.02,54.22,439.05
"7634",21.81,65.06,1014.6,66.41,447.13
"7635",27.12,70.32,1009.94,52.67,429.08
"7636",8.97,39.66,1021.63,78.94,482.62
"7637",23.31,60.37,1005.17,82.75,438.52
"7638",20.8,69.45,1013.7,82.48,443.77
"7639",9.31,41.39,1018.3,93.68,480.25
"7640",27.5,59.54,1004.88,72.7,438.81
"7641",10.47,41.06,1022.24,81.16,477.47
"7642",13.86,50.59,1019.2,97.22,467.23
"7643",23.42,50.05,1006.79,86.45,441.8
"7644",15.56,41.1,1003.55,76.92,464.42
"7645",16.96,46.36,1019.91,89.11,460.57
"7646",18.68,62.1,1019.78,83.67,453.25
"7647",18.33,49.64,1025.36,62.57,468.14
"7648",13.78,40.1,1014.49,81.86,445.98
"7649",12.19,41.06,1021.35,74.98,474.63
"7650",15.56,41.04,1025.8,64.81,457.11
"7651",32.87,70.8,1009.54,59.85,433.1
"7652",25.76,57.32,1011.93,43.61,440.26
"7653",11.27,40.69,1014.35,86.63,476.27
"7654",26.69,70.36,1006.82,68.29,435.04
"7655",6.45,35.77,1018.86,67.84,483.12
"7656",23.86,74.93,1016.88,71.44,444.38
"7657",27.16,47.43,1009.17,45.79,442.85
"7658",33.97,72.29,1008.98,44.32,432.33
"7659",10.37,40.03,1017.47,90.47,477.91
"7660",25.15,71.14,1011.68,70.33,434.99
"7661",10.52,41.48,1018,68.99,469.8
"7662",28.88,66.56,1006.26,59.15,426.66
"7663",19.89,68.08,1012.65,80.25,448.71
"7664",19.31,43.56,1013.65,41.54,463.35
"7665",7.14,41.22,1016.6,97.09,435.58
"7666",28.18,71.14,1011.56,48.03,432.72
"7667",26.08,57.32,1012.2,47.06,441.32
"7668",29.01,64.79,1017.62,44.31,442.12
"7669",21.84,58.86,1014.13,69.67,445.16
"7670",16.82,49.15,1020.68,72.07,462.22
"7671",29.03,67.79,1010.86,54.03,445.03
"7672",14.78,41.17,1016.42,67.42,469.69
"7673",15.55,43.71,1024.34,79.61,465.14
"7674",30.22,70.32,1011.63,65.97,435.98
"7675",25.97,68.12,1013.11,61.97,437.11
"7676",19.21,53.16,1013.18,81.64,454.01
"7677",18.94,48.7,1007.82,92.88,453.36
"7678",22.2,44.05,1007.34,75.13,445.32
"7679",26.9,77.95,1017.47,75.58,434.18
"7680",16.58,46.18,1010.4,96.29,463.51
"7681",10.72,35.76,1019.71,62.26,473.48
"7682",13.64,34.03,1018.32,62.2,469.61
"7683",24.34,70.79,1006.82,85.66,433.83
"7684",30.9,73.68,1014.95,40.9,430.29
"7685",7.76,39.61,1021.63,80.67,488.32
"7686",9.08,36.18,1020.24,68.37,477.26
"7687",9.45,39.04,1023.08,75.81,483.66
"7688",28.71,51.43,1006.4,64.79,440.17
"7689",25.3,49.3,1003.67,69.08,436.62
"7690",24.47,48.6,1002.49,75.04,442.08
"7691",15.59,52.05,1013.67,78.55,456.07
"7692",29.72,77.95,1014.9,72.73,434.99
"7693",32.81,71.32,1007.69,47.29,434.38
"7694",29.2,70.79,1004.8,63.74,425.2
"7695",25.34,70.47,1006.46,83.94,433.34
"7696",10.37,37.83,1006.5,90.99,470.66
"7697",13.12,52.75,1023.69,67.5,462.7
"7698",14.8,44.21,1021.59,89.24,466.21
"7699",11.51,41.06,1021.3,78.11,476.91
"7700",14.4,41.26,1021.41,73.11,462.78
"7701",22.36,58.79,1016.69,73.6,445.76
"7702",20.61,44.63,1008.54,77.54,456.68
"7703",13.86,41.78,1010.75,57.9,467.39
"7704",12.27,39.82,1012.18,85.58,477.54
"7705",13.13,50.59,1020.26,87.44,470.03
"7706",25.1,60.37,1005.83,72.53,438.44
"7707",8.47,42.02,1005.37,92.73,477.67
"7708",21.18,60.1,1011.02,78.19,452.39
"7709",11.02,43.02,1012.32,66.54,478.81
"7710",28.69,58.33,1013.67,34.1,448.54
"7711",18.85,41.1,1001.95,61.75,462.4
"7712",29.83,62.66,1007.98,47.07,438.71
"7713",27.63,71.98,1005.45,82.88,426
"7714",17.7,49.21,1015.16,67.91,455.97
"7715",22.69,48.14,1013.7,62.05,448.52
"7716",10.56,39.13,1010.19,87.12,463.14
"7717",14.86,44.85,1016.19,67.43,468.87
"7718",27.24,44.89,1009.61,51.89,442.84
"7719",22.74,61.87,1009.66,55.03,444.59
"7720",25.31,61.5,1009.31,63.31,437.03
"7721",29.13,68.3,1014.96,37.08,437.25
"7722",8.42,43.14,1011.62,80.32,483.49
"7723",30.76,73.17,1009.89,50.43,430.98
"7724",28.46,49.16,1004.61,38.1,438.02
"7725",18.15,41.67,1012.75,52.69,464.44
"7726",28.71,71.64,1005.21,71.11,432.05
"7727",9.65,44.68,1022.9,98.08,476.71
"7728",7.28,38.56,1018.96,67.98,485.57
"7729",16.26,44.89,1010.48,86.57,456.86
"7730",25.86,60.32,1015.91,53.37,446.58
"7731",11.6,39.96,1011.65,80.79,473.22
"7732",21.43,63.47,1011.95,94.47,448.17
"7733",28,74.22,1008.68,66,433.94
"7734",28.83,72.43,1006.69,67.04,428.85
"7735",12.42,43.14,1015.88,79.48,471.1
"7736",33.37,71.37,1003.75,45.26,432.67
"7737",7.41,40.81,1026.15,88.96,488.48
"7738",14.54,42.77,1019.61,81.82,466.37
"7739",26.63,61.47,1008.18,69,444.16
"7740",29.87,69.13,1001.08,72.75,426.47
"7741",14.97,42.28,1007.31,79.25,466.62
"7742",34.62,69.05,1000.68,38.35,425.41
"7743",32.11,78.05,1010.36,58.78,431.31
"7744",4.69,39.42,1024.58,79.35,486.34
"7745",17.1,48.98,1016.48,85.63,454.43
"7746",13.77,42.86,1012.86,88.83,471.94
"7747",21.75,59.8,1016.65,72.94,453.17
"7748",24.98,58.05,1011.69,69.97,447.15
"7749",26.48,73.06,1008.07,90.73,433.31
"7750",13.78,40,1018.38,68.67,458.74
"7751",5.54,41.38,1020.47,82.91,490.07
"7752",22.07,69.94,1011.18,80.86,440.09
"7753",30.45,43.21,1011.35,63.59,438.68
"7754",21.79,61.45,1011.11,91.78,446.99
"7755",15.81,54.3,1017.8,68.45,461.63
"7756",6.86,38.08,1019.62,77.37,486.92
"7757",10.23,43.72,1011.18,97.93,471.61
"7758",22.09,65.59,1015.54,72.44,447.28
"7759",28.37,75.6,1017.48,55.19,439.25
"7760",10.07,40.92,1021.43,97.15,467.01
"7761",26.02,59.57,1011.16,76.93,446.5
"7762",25.96,60.95,1014.52,50.03,444.19
"7763",11.3,25.36,1008.66,96.18,471.19
"7764",15.12,41.04,1025.95,69.67,460.58
"7765",15.08,37.85,1009.85,85.9,465.58
"7766",32.95,67.9,1005.88,45.15,425.89
"7767",23.8,48.6,1002.43,67.32,440.89
"7768",6.86,41.38,1021.35,90.78,487.49
"7769",17.3,58.59,1015.52,87.17,454.88
"7770",26.85,75.6,1017.43,74.55,433.48
"7771",26.82,60.96,1012.25,57.41,449.81
"7772",7.87,41.17,1020.33,77.77,486.2
"7773",15.58,40.66,1016.34,87.42,460.61
"7774",24.39,60.84,1018.5,61.73,442.72
"7775",11.93,41.38,1021.76,57.63,473.88
"7776",6.67,36.08,1022.31,83.51,486.52
"7777",29.45,68.84,1011.64,59.7,438.41
"7778",22.26,60.77,1018.26,85.94,442.58
"7779",25.64,47.01,1014.81,62.29,454.48
"7780",22.46,58.33,1013.21,68.68,445.9
"7781",24.12,51.43,1006.55,83.77,441.49
"7782",31.85,68.3,1014.76,47.06,428.72
"7783",25.63,58.86,1014.86,52.75,443.84
"7784",17.09,42.42,1009.03,72.01,464.11
"7785",26.22,69.89,1015.46,76.63,433.61
"7786",8.26,39.42,1025.89,70.53,474.72
"7787",23.2,73.17,1012,89.92,438.64
"7788",20.92,63.86,1020.49,72.98,449.09
"7789",6.67,39.37,1019.99,75.61,486.84
"7790",29.6,71.94,1007.07,62.65,429.02
"7791",23.27,67.9,1006.17,71.01,447.25
"7792",28.43,63.31,1013.44,49.99,432.62
"7793",13.84,42.18,1015.74,79.76,468.66
"7794",11.42,40.35,1011.55,82.71,478.7
"7795",23.66,69.51,1012.9,52.59,435.39
"7796",26.09,70.4,1007.41,85.37,432.52
"7797",18.5,47.03,1013.97,93.6,460.08
"7798",16.28,42.99,1007.5,77.27,464.13
"7799",8.61,41.04,1024.81,95.6,473.62
"7800",26.11,62.44,1010.68,72.59,438.87
"7801",5,40.64,1021.05,94.84,485.27
"7802",22.95,63.94,1013.91,81.52,438.33
"7803",15.92,39.16,1006.59,71.32,460.45
"7804",23.07,65.27,1013.24,58.38,443.42
"7805",26.42,59.54,1007.02,76.28,438.5
"7806",11.64,38.25,1013.33,85.79,472.34
"7807",17.11,49.78,1007.25,100.09,453.22
"7808",7.17,41.92,1031.97,83.86,485.08
"7809",27.52,66.48,1004.99,52.54,429.67
"7810",8.25,43.14,1011.3,87.1,479.95
"7811",24.49,59.87,1018.4,59.95,444.54
"7812",28.19,71.97,1008.85,84.67,438.8
"7813",17.76,40.55,1002.82,73.77,461.8
"7814",20.9,67.71,1007.16,59.02,446.57
"7815",22.31,61.45,1009.25,98.56,437.05
"7816",8.88,41.54,1019.05,80.77,484.99
"7817",20.01,52.9,1018.05,58.88,455.57
"7818",23.36,59.15,1013.71,86.64,442.53
"7819",25.54,61.08,1013.14,71.15,447.06
"7820",24.5,58.66,1011.54,57.92,451.03
"7821",12.68,43.7,1016.07,86.89,471.8
"7822",11.52,39.18,1023.43,83.29,474.35
"7823",28.08,64.44,1013.02,64.34,440.26
"7824",28.66,74.93,1014.04,51.26,440.79
"7825",30.02,69.04,1009.68,56.01,440.49
"7826",9.53,40.62,1015.57,75.49,469.9
"7827",18.58,63.78,1016.24,78.74,453.96
"7828",8.91,40.11,1022.87,78.39,475.43
"7829",26.44,59.15,1013.35,60.71,439.65
"7830",23.86,73.5,1011.34,87.32,438.62
"7831",30.02,73.5,1010.52,44.91,429.84
"7832",12.17,49.83,1008.05,96.44,469.52
"7833",25.58,61.08,1013.37,71.27,446.32
"7834",12.73,40.27,1005.68,68.77,475.61
"7835",10.74,44.85,1014.25,71.61,476.83
"7836",15.25,46.36,1019.69,95.83,461.68
"7837",27.35,77.95,1012.14,74.14,431.72
"7838",30.28,67.22,1014.39,53.32,447.67
"7839",24.88,51.43,1011.28,67.38,441.03
"7840",33.74,69.98,1012.51,43.3,425.35
"7841",32.57,65.74,1011.03,46.27,440.56
"7842",27.54,68.27,1008.12,56.42,433
"7843",16.09,44.71,1017.86,42.74,464.95
"7844",23.86,52.84,1006.56,48.94,444.66
"7845",27.78,70.8,1009.81,79.57,431.44
"7846",24.11,68.63,1014.34,45.28,448.45
"7847",6.39,35.57,1025.53,77.23,487.69
"7848",14.16,39.28,1015.63,77.29,471.27
"7849",13.43,43.56,1013.02,66.36,472.94
"7850",20.11,42.04,1010.79,60.31,464.13
"7851",7.32,39.42,1026.15,76.51,476.12
"7852",13.71,45.08,1023.35,82.93,468.43
"7853",21.49,68.28,1004.68,80.64,438
"7854",15.25,39.58,1012.1,73.05,466.21
"7855",19.81,56.65,1020.62,67.99,457.72
"7856",25.71,71.73,1009.72,75.29,434.16
"7857",9,36.3,1027.11,75.89,480.31
"7858",28.85,57.19,1008.2,58.4,436.8
"7859",14.66,40.73,1017.45,88.57,459.23
"7860",21.94,57.5,1014.64,78.52,451.1
"7861",26.48,66.54,1011.61,51.9,438.87
"7862",24.08,49.3,1003.23,70.42,443.46
"7863",25.95,63.47,1011.77,66.22,445.5
"7864",19.76,62.1,1020.07,73.55,450.44
"7865",5.07,40.07,1019.32,66.17,494.87
"7866",5.62,41.38,1020.91,86.21,490.83
"7867",6.8,37.8,1021.09,70.02,485.96
"7868",24.77,57.17,1010.66,73,441.12
"7869",18.59,44.63,1003.99,86.22,459.65
"7870",11.17,44.77,1018.2,79.6,470.85
"7871",25.87,47.01,1014.67,61.87,452.32
"7872",15.46,37.64,1014.57,87.53,462.96
"7873",22.63,58.41,1013.69,90.32,445.43
"7874",29.59,74.78,1009.45,55.75,436.77
"7875",22.25,60.84,1018.07,73.67,443.99
"7876",31.53,74.99,1003.93,58.29,432.34
"7877",17.95,49.21,1012.05,59.44,455.1
"7878",29.45,64.96,1005.52,59.92,433.04
"7879",31.31,64.44,1014.24,51.08,438.14
"7880",8.41,40.67,1019.97,69.2,489.25
"7881",22.85,60.08,1018.05,67.12,452.5
"7882",16.02,39.54,1007.73,72.81,466.15
"7883",15.12,43.79,1016.37,75.62,470.11
"7884",14.47,48.79,1017.05,69.87,466.25
"7885",12.1,41.17,1013.72,75.61,478.1
"7886",15.38,43.99,1022.42,83.41,462.48
"7887",22.16,65.48,1017.22,70.51,446
"7888",26.31,72.39,1001.16,88.43,434.53
"7889",15.14,39.72,1002.96,72.52,460.15
"7890",26.49,61.86,1012.55,74.24,440.21
"7891",23.06,56.85,1012.5,64.03,440.03
"7892",16.21,50.9,1012.46,84.45,462.68
"7893",8.76,41.82,1033.29,76.5,480.08
"7894",11.92,40.55,1016.91,100.07,472.45
